,i,dt,mu_val,mu_cur,co_config,event name
0,794,1.9024198580325753e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,795,132541651488814.14,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,796,1.339826772547651e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,797,202303553091963.25,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,798,1.2466045998746081e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,799,143567016017719.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,800,3.0903785602487647e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,801,29837356470250.652,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,802,1.6746761581255047e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,803,95776178847946.84,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,804,4.943033952295392e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,805,53716240840027.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,806,1.8081246951197644e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,807,325370869796969.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,808,6.673816062066934e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,809,21091298945206.17,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,810,2.0305324005974438e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,811,77444442703393.39,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,812,3.297576095270625e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,813,37822228570189.05,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,814,1.1464644841824896e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,815,75624109853018.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,816,5.920848535790672e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,817,2791706346146.86,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,818,3.3231854004929115e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,819,45792218424811.34,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,820,4.762905189895403e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,821,65488451929846.84,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,822,8.17045951720427e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,823,8317534761456.218,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,824,9.274034797955887e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,825,58433954178255.02,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,826,7.840116647357366e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,827,490894457983572.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,828,2.997007395434229e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,829,19723733260640.56,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,830,5.741174270127984e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,831,249860953673724.34,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,832,1.8896235183770046e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,833,312996300854161.94,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,834,1.1770470252845658e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,835,97193318768116.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,836,5.899891084299663e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,837,63891842672084.92,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,838,1.0192165600934243e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,839,33604318399976.223,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,840,2.6361701230916606e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,841,50500323225444.695,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,842,3.299567608320367e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,843,43065842031514.99,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,844,3.0183012865889125e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,845,36879655467459.17,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,846,5.848978890734012e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,847,54773256551441.375,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,848,7.656042724540912e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,849,5397114718158.355,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,850,3.911949947072101e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,851,54139784592512.47,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,852,6.7179717086743866e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,853,129263929858967.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,854,2.5639851693805625e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,855,131600800498360.83,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,856,2.4886945464055626e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,857,33635261427481.7,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,858,8.785408306765635e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,859,349258251497517.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,860,6.756739387188093e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,861,210731161264679.38,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,862,2.0653516637391594e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,863,176087221295886.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,864,2.5181975722958375e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,865,458115863196234.0,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,866,5.535494896351316e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,867,25470029017488.582,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,868,6.455152925741789e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,869,129277327092644.06,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,870,5.339680604518383e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,871,64804975696307.14,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,872,1.5197813989999856e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,873,159029607622161.12,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,874,2.3581376947325183e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,875,87856275798553.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,876,3.254011862743969e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,877,231050077114.46423,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,878,7.386215811217017e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,879,64226034514368.195,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,880,7.434172701240343e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,881,676237856485739.0,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,882,7.890963577840677e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,883,26851841181497.406,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,884,9.584981805519879e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,885,42834369957801.62,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,886,3.072828765287637e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,887,98768831840335.52,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,888,1.8701174204445382e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,889,226837221167759.0,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,890,3.9915900081800165e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,891,64909249490100.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,892,2.0529400398530184e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,893,16790799918012.621,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,894,3.821608196083669e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,895,49383332335517.55,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,896,1.3975422166857749e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,897,368780094555961.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,898,1.7740862690128107e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,899,181490110348556.12,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,900,7.555408653068178e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,901,312395751842763.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,902,6.520788119666711e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,903,803089468985342.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,904,4.530092481822202e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,905,76664938011082.25,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,906,3.831519870016104e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,907,118232979751342.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,908,3.3288767226160607e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,909,557343698099699.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,910,6.562999475646972e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,911,352322722306363.6,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,912,1.1511174117454347e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,913,89272453074336.08,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,914,3.977642001621459e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,915,256685093516046.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,916,9.134589870743702e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,917,174549918365417.1,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,918,1.0637022091427413e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,919,256021722650084.78,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,920,9.200791682792332e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,921,60889801761380.336,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,922,1.845426762260986e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,923,50854927777714.82,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,924,1.55531521428941e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,925,236608044577650.72,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,926,3.0291201341801252e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,927,11684442369027.426,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,928,4.661013985628694e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,929,23500272616880.17,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,930,1.0445864529277891e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,931,87226742841749.78,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,932,7.871998583132092e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,933,480530798524715.3,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,934,4.101962913102511e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,935,103446782561121.75,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,936,1.2860603543329473e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,937,585329248701137.4,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,938,5.587809178083364e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,939,113313294002476.33,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,940,6.616388982950359e-17,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,941,14168046812489.166,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,942,7.244026995902972e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,943,157903287991289.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,944,7.093593409114567e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,945,17801680981071.316,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,946,2.088642613031255e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,947,251468211580387.03,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,948,1.4062110362036447e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,949,121822146999330.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,950,2.6088559746139777e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,951,271890512890497.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,952,2.7271802224457585e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,953,216736942852160.0,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,954,2.2917244210332114e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,955,203015312029401.22,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,956,2.413186136389701e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,957,492758766424043.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,958,1.9815775728385824e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,959,540871395993099.25,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,960,1.8434889371331122e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,961,182419095971399.88,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,962,6.117528028831615e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,963,27343632802704.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,964,3.2571123431730543e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,965,74051573073523.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,966,3.86081696439558e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,967,210094284742618.7,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,968,5.358241972858921e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,969,510108359394228.75,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,970,1.2374314038907792e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,971,330327962136867.9,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,972,7.161941435051807e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,973,266958796880031.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,974,1.0163677294001531e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,975,51266048465876.94,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,976,3.114499266672072e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,977,11915769423417.045,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,978,1.2439728040834159e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,979,215887589686872.53,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,980,4.125021651524823e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,981,75235509586601.16,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,982,6.800999109041387e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,983,67922281175572.336,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,984,2.459943061525391e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,985,322254558057463.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,986,1.460870552878671e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,987,41294124617289.5,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,988,1.53566174704594e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,989,145510110811991.28,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,990,1.0474741914140781e-14,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,991,1452402894908.2517,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,992,6.062760646473916e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,993,155104968936093.84,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,994,3.0185169614590568e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,995,140280048199830.97,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,996,5.0196178074781345e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,997,6263984840062.166,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,998,2.0020883292989102e-16,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
0,999,54181308240208.8,-9.95046713067594,-14.306546389013468,"[15, 10, 13, 16, 0]",des
0,1000,7.713910203908806e-15,-10.797184384713642,-15.15326364305117,"[15, 10, 13, 16, 0, 2]",ads
