Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,4,300,1e-05,1,0,-1.617455701,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-05,1,1,-1.617455701,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1e-05,1,2,-1.617455701,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.001,1,0,-1.67698213,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.001,1,1,-1.67698213,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.001,1,2,-1.67698213,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.1,1,0,-1.736508559,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.1,1,1,-1.736508559,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,0.1,1,2,-1.736508559,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,10.0,1,0,-1.796034989,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,10.0,1,1,-1.796034989,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,10.0,1,2,-1.796034989,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
